CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
41619708,LOUNGE BAR CAVE,BROOKLYN,2320,MCDONALD AVENUE,11223,3479151515,Italian,01/12/2016,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8,A,01/12/2016,04/21/2019,Cycle Inspection / Re-inspection
41619708,LOUNGE BAR CAVE,BROOKLYN,2320,MCDONALD AVENUE,11223,3479151515,Italian,02/24/2017,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,7,A,02/24/2017,04/21/2019,Cycle Inspection / Initial Inspection
41619708,LOUNGE BAR CAVE,BROOKLYN,2320,MCDONALD AVENUE,11223,3479151515,Italian,02/24/2017,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,7,A,02/24/2017,04/21/2019,Cycle Inspection / Initial Inspection
41619708,LOUNGE BAR CAVE,BROOKLYN,2320,MCDONALD AVENUE,11223,3479151515,Italian,05/22/2018,Violations were cited in the following area(s).,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,Critical,10,A,05/22/2018,04/21/2019,Cycle Inspection / Initial Inspection
41619708,LOUNGE BAR CAVE,BROOKLYN,2320,MCDONALD AVENUE,11223,3479151515,Italian,05/28/2015,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,11,A,05/28/2015,04/21/2019,Cycle Inspection / Re-inspection
41619708,LOUNGE BAR CAVE,BROOKLYN,2320,MCDONALD AVENUE,11223,3479151515,Italian,05/28/2015,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,11,A,05/28/2015,04/21/2019,Cycle Inspection / Re-inspection
41619708,LOUNGE BAR CAVE,BROOKLYN,2320,MCDONALD AVENUE,11223,3479151515,Italian,05/28/2015,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,05/28/2015,04/21/2019,Cycle Inspection / Re-inspection
41619708,LOUNGE BAR CAVE,BROOKLYN,2320,MCDONALD AVENUE,11223,3479151515,Italian,05/28/2015,Violations were cited in the following area(s).,15L,"Smoke free workplace smoking policy inadequate, not posted, not provided to employees.",Not Critical,,,,04/21/2019,Smoke-Free Air Act / Re-inspection
41619708,LOUNGE BAR CAVE,BROOKLYN,2320,MCDONALD AVENUE,11223,3479151515,Italian,08/09/2016,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,33,,,04/21/2019,Cycle Inspection / Initial Inspection
41619708,LOUNGE BAR CAVE,BROOKLYN,2320,MCDONALD AVENUE,11223,3479151515,Italian,08/09/2016,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,33,,,04/21/2019,Cycle Inspection / Initial Inspection
41619708,LOUNGE BAR CAVE,BROOKLYN,2320,MCDONALD AVENUE,11223,3479151515,Italian,08/09/2016,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,33,,,04/21/2019,Cycle Inspection / Initial Inspection
41619708,LOUNGE BAR CAVE,BROOKLYN,2320,MCDONALD AVENUE,11223,3479151515,Italian,08/09/2016,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,33,,,04/21/2019,Cycle Inspection / Initial Inspection
41619708,LOUNGE BAR CAVE,BROOKLYN,2320,MCDONALD AVENUE,11223,3479151515,Italian,08/09/2016,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,33,,,04/21/2019,Cycle Inspection / Initial Inspection
41619708,LOUNGE BAR CAVE,BROOKLYN,2320,MCDONALD AVENUE,11223,3479151515,Italian,08/09/2016,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,33,,,04/21/2019,Cycle Inspection / Initial Inspection
41619708,LOUNGE BAR CAVE,BROOKLYN,2320,MCDONALD AVENUE,11223,3479151515,Italian,08/27/2016,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,10,A,08/27/2016,04/21/2019,Cycle Inspection / Re-inspection
41619708,LOUNGE BAR CAVE,BROOKLYN,2320,MCDONALD AVENUE,11223,3479151515,Italian,08/27/2016,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10,A,08/27/2016,04/21/2019,Cycle Inspection / Re-inspection
41619708,LOUNGE BAR CAVE,BROOKLYN,2320,MCDONALD AVENUE,11223,3479151515,Italian,08/27/2016,Violations were cited in the following area(s).,15L,"Smoke free workplace smoking policy inadequate, not posted, not provided to employees.",Not Critical,,,,04/21/2019,Smoke-Free Air Act / Re-inspection
41619708,LOUNGE BAR CAVE,BROOKLYN,2320,MCDONALD AVENUE,11223,3479151515,Italian,12/01/2015,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,10,,,04/21/2019,Cycle Inspection / Initial Inspection
41633093,EL CERRITO DEL CARMEN RESTAURANT,BROOKLYN,2024,MCDONALD AVENUE,11223,7183397907,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",01/12/2017,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,7,A,01/12/2017,04/21/2019,Cycle Inspection / Re-inspection
41633093,EL CERRITO DEL CARMEN RESTAURANT,BROOKLYN,2024,MCDONALD AVENUE,11223,7183397907,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",01/12/2017,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,7,A,01/12/2017,04/21/2019,Cycle Inspection / Re-inspection
41633093,EL CERRITO DEL CARMEN RESTAURANT,BROOKLYN,2024,MCDONALD AVENUE,11223,7183397907,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",01/12/2017,Violations were cited in the following area(s).,22C,"Bulb not shielded or shatterproof, in areas where there is extreme heat, temperature changes, or where accidental contact may occur.",Not Critical,,,,04/21/2019,Administrative Miscellaneous / Re-inspection
41633093,EL CERRITO DEL CARMEN RESTAURANT,BROOKLYN,2024,MCDONALD AVENUE,11223,7183397907,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",03/25/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3,A,03/25/2019,04/21/2019,Cycle Inspection / Initial Inspection
41633093,EL CERRITO DEL CARMEN RESTAURANT,BROOKLYN,2024,MCDONALD AVENUE,11223,7183397907,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",03/25/2019,Violations were cited in the following area(s).,22G,,Not Applicable,3,A,03/25/2019,04/21/2019,Cycle Inspection / Initial Inspection
41633093,EL CERRITO DEL CARMEN RESTAURANT,BROOKLYN,2024,MCDONALD AVENUE,11223,7183397907,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",04/04/2016,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,15,,,04/21/2019,Cycle Inspection / Initial Inspection
41633093,EL CERRITO DEL CARMEN RESTAURANT,BROOKLYN,2024,MCDONALD AVENUE,11223,7183397907,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",04/04/2016,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,15,,,04/21/2019,Cycle Inspection / Initial Inspection
41633093,EL CERRITO DEL CARMEN RESTAURANT,BROOKLYN,2024,MCDONALD AVENUE,11223,7183397907,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",04/04/2016,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,15,,,04/21/2019,Cycle Inspection / Initial Inspection
41633093,EL CERRITO DEL CARMEN RESTAURANT,BROOKLYN,2024,MCDONALD AVENUE,11223,7183397907,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",05/31/2016,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,7,A,05/31/2016,04/21/2019,Cycle Inspection / Re-inspection
41633093,EL CERRITO DEL CARMEN RESTAURANT,BROOKLYN,2024,MCDONALD AVENUE,11223,7183397907,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",05/31/2016,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,05/31/2016,04/21/2019,Cycle Inspection / Re-inspection
41633093,EL CERRITO DEL CARMEN RESTAURANT,BROOKLYN,2024,MCDONALD AVENUE,11223,7183397907,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",07/24/2017,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,10,A,07/24/2017,04/21/2019,Cycle Inspection / Initial Inspection
41633093,EL CERRITO DEL CARMEN RESTAURANT,BROOKLYN,2024,MCDONALD AVENUE,11223,7183397907,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",07/24/2017,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,10,A,07/24/2017,04/21/2019,Cycle Inspection / Initial Inspection
41633093,EL CERRITO DEL CARMEN RESTAURANT,BROOKLYN,2024,MCDONALD AVENUE,11223,7183397907,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",08/27/2018,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Critical,13,,,04/21/2019,Cycle Inspection / Initial Inspection
41633093,EL CERRITO DEL CARMEN RESTAURANT,BROOKLYN,2024,MCDONALD AVENUE,11223,7183397907,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",08/27/2018,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,13,,,04/21/2019,Cycle Inspection / Initial Inspection
41633093,EL CERRITO DEL CARMEN RESTAURANT,BROOKLYN,2024,MCDONALD AVENUE,11223,7183397907,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",09/18/2018,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,12,A,09/18/2018,04/21/2019,Cycle Inspection / Re-inspection
41633093,EL CERRITO DEL CARMEN RESTAURANT,BROOKLYN,2024,MCDONALD AVENUE,11223,7183397907,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",09/18/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,09/18/2018,04/21/2019,Cycle Inspection / Re-inspection
41633093,EL CERRITO DEL CARMEN RESTAURANT,BROOKLYN,2024,MCDONALD AVENUE,11223,7183397907,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",11/01/2016,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,62,,,04/21/2019,Cycle Inspection / Initial Inspection
